SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,09:45:02,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,005,Top,0.007743,1.899245,0.007711,0.075836,1.18008,1.175865,2.160292,0.980213,11.602856,11.64444,21.316692,0.441786,7.5,52.19,52,19.4,18.67,18.67,101.34,79.6,79.2,0.6,263,4.134,09:40:40,4/21/25,0.03,1,0,0,-9999,0,-0.001,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.484682,2.522768,1.060687,0.756289,0.34129,-0.007198,0.062728,0.33755,30.575037,0.000137,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
10,09:45:22,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,005,Bottom,0.008277,1.894943,0.008241,0.081936,1.176064,1.171497,2.167059,0.990996,11.559549,11.604612,21.383099,0.441786,7.5,52.26,52.05,19.33,18.72,18.72,101.34,79.4,79.2,0.3,162,4.133,09:40:40,4/21/25,0.03,1,0,0,-9999,-0.001,-0.002,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.484771,2.522884,1.059127,0.756277,0.34233,-0.005786,0.064702,0.248874,30.529617,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
11,09:45:59,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,006,Top,0.013765,1.894757,0.013666,0.132268,1.163678,1.156303,2.128636,0.964959,11.409349,11.482112,21.003445,0.441786,7.5,52.13,51.8,19.2,18.44,18.44,101.35,79.4,79.8,-0.5,454,4.133,09:40:40,4/21/25,0.03,1,0,0,0.002,0.001,-0.001,-0.006,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.484444,2.522729,1.05906,0.757512,0.344133,-0.007475,0.068259,0.504899,30.438423,0.00013,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
12,09:46:20,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,006,Bottom,0.008785,1.896671,0.008744,0.085036,1.153812,1.149076,2.123497,0.969686,11.337564,11.384288,20.951864,0.441786,7.5,51.94,51.72,19.12,18.4,18.4,101.35,79.5,79,0.6,373,4.132,09:40:40,4/21/25,0.03,1,0,0,-9999,0.001,-0.001,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.484357,2.522469,1.059753,0.755917,0.345204,-0.007027,0.070256,0.434211,30.393362,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
13,09:46:49,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,007,Top,0.0103,1.898331,0.010245,0.109167,1.153165,1.147093,2.215207,1.062041,11.318135,11.37805,21.856997,0.441786,7.5,52.23,51.95,19.02,19.07,19.07,101.35,79.6,79.4,0.2,636,4.131,09:40:40,4/21/25,0.03,1,0,-0.001,-9999,0,0.002,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.484703,2.522917,1.060356,0.756777,0.346583,0.001613,0.073148,0.664422,30.354382,0.000139,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
14,09:47:28,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,007,Bottom,0.012607,1.903362,0.012524,0.135192,1.154659,1.147165,2.230447,1.075788,11.318986,11.392931,22.007641,0.441786,7.5,52.58,52.24,18.93,19.18,19.18,101.35,79.9,79.3,0.7,906,4.131,09:40:40,4/21/25,0.03,1,0,0,-9999,0,0,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.485115,2.523442,1.062184,0.756579,0.347776,0.003811,0.076924,0.901502,30.358315,0.000144,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
15,09:48:20,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,008,Top,0.009122,1.904439,0.009079,0.083668,1.134968,1.130332,2.054485,0.919516,11.150638,11.196376,20.267336,0.441786,7.5,52.23,52.02,18.76,17.87,17.87,101.37,79.9,79.8,0.2,374,4.131,09:40:40,4/21/25,0.03,1,0,0,-9999,0.001,-0.001,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.484849,2.52298,1.062577,0.757552,0.350155,-0.008835,0.081806,0.434781,30.305386,0.000139,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
16,09:48:36,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,008,Bottom,0.010788,1.904289,0.010727,0.097227,1.134515,1.129126,2.038934,0.90442,11.138689,11.191845,20.113832,0.441786,7.5,52.4,52.16,18.71,17.75,17.75,101.37,79.9,79.8,0.1,226,4.13,09:40:40,4/21/25,0.03,1,0,0.001,-9999,-0.001,0,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.485055,2.523245,1.062522,0.757631,0.350992,-0.009495,0.083228,0.305176,30.285,0.000135,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
17,09:49:14,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,009,Top,0.021781,1.904985,0.021535,0.193204,1.135321,1.124617,2.030656,0.895335,11.093058,11.198636,20.03009,0.441786,7.5,52.9,52.4,18.57,17.69,17.69,101.38,79.9,79.8,0.2,315,4.129,09:40:40,4/21/25,0.03,1,0,-0.001,-0.002,-0.001,-0.003,-0.005,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.485433,2.523999,1.062776,0.757614,0.352967,-0.008633,0.086546,0.383101,30.218124,0.000134,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
18,09:49:31,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,009,Bottom,0.013804,1.900929,0.013705,0.120926,1.129827,1.123109,2.010493,0.880666,11.078344,11.144612,19.831503,0.441786,7.5,52.84,52.53,18.51,17.53,17.53,101.38,79.7,80,-0.3,228,4.129,09:40:40,4/21/25,0.03,1,0,0,-9999,-0.002,-0.002,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.485622,2.523928,1.061299,0.757963,0.353814,-0.009701,0.088062,0.306916,30.193447,0.000136,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
19,09:50:15,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,010,Top,0.002121,1.901375,0.002118,0.019415,1.118422,1.117344,2.033291,0.914869,11.020799,11.031436,20.055147,0.441786,7.5,52.69,52.64,18.39,17.71,17.71,101.39,79.7,79.7,0,453,4.128,09:50:00,4/21/25,-0.22,1,0,-0.001,-9999,0,0,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.485803,2.524108,1.061462,0.757413,0.355463,-0.006435,0.092107,0.504013,30.203104,0.000133,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
20,09:50:30,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,010,Bottom,0.007526,1.904415,0.007497,0.066971,1.119682,1.115969,2.011481,0.891799,11.006592,11.043209,19.838852,0.441786,7.5,52.86,52.69,18.36,17.54,17.54,101.39,79.9,79.7,0.3,418,4.128,09:50:00,4/21/25,-0.22,1,0,0,-0.002,0.003,-0.001,0.001,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.485882,2.524371,1.062568,0.757401,0.355964,-0.007921,0.093429,0.473329,30.219196,0.000141,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
21,09:50:48,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,011,Top,0.002236,1.901335,0.002234,0.021542,1.116183,1.114987,2.07861,0.962427,10.997035,11.008839,20.501186,0.441786,7.5,52.85,52.79,18.31,18.06,18.06,101.39,79.7,79.9,-0.2,579,4.128,09:50:00,4/21/25,-0.22,1,-0.001,0,-9999,-0.001,-0.001,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.486037,2.52436,1.061447,0.757756,0.356614,-0.001665,0.095095,0.61509,30.190945,0.00014,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
22,09:51:07,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,011,Bottom,0.001926,1.891759,0.001924,0.018307,1.11611,1.115086,2.065704,0.949595,10.997878,11.007975,20.373646,0.441786,7.5,52.99,52.94,18.27,17.96,17.96,101.39,79.2,79.9,-0.8,505,4.128,09:50:00,4/21/25,-0.22,1,0,0,-9999,-0.002,-0.001,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.486255,2.524575,1.057975,0.757708,0.357241,-0.002269,0.096688,0.550206,30.171989,0.000136,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
23,09:51:28,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,012,Top,0.007867,1.898027,0.007834,0.075395,1.113761,1.109563,2.074161,0.9604,10.943836,10.985241,20.457861,0.441786,7.5,53.05,52.85,18.22,18.02,18.02,101.39,79.6,79.6,-0.1,472,4.127,09:50:00,4/21/25,-0.22,1,0,-0.001,-9999,-0.003,-0.001,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.486134,2.524668,1.060245,0.757212,0.357964,-0.000984,0.098532,0.520965,30.148029,0.00014,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
24,09:52:01,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,012,Bottom,0.003003,1.8967,0.002999,0.027148,1.110403,1.10889,2.014119,0.903716,10.937631,10.952553,19.866432,0.441786,7.5,53.14,53.06,18.14,17.56,17.56,101.38,79.5,79.8,-0.4,368,4.127,09:50:00,4/21/25,-0.22,1,0,0,-9999,0.001,0.001,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.486455,2.524817,1.059764,0.757611,0.359049,-0.005282,0.101398,0.429999,30.148745,0.000133,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
25,09:52:28,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,013,Top,0.004265,1.895982,0.004255,0.04329,1.117339,1.114926,2.13218,1.01484,10.996871,11.020677,21.030369,0.441786,7.5,53.68,53.57,18.08,18.46,18.46,101.39,79.5,79.7,-0.3,585,4.126,09:50:00,4/21/25,-0.22,1,0,0,-0.002,0.001,0.003,-0.002,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.487169,2.525621,1.059504,0.757365,0.359969,0.005453,0.103839,0.619828,30.143023,0.000137,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
26,09:52:47,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,013,Bottom,0.001102,1.901557,0.001101,0.010832,1.117092,1.116491,2.098734,0.981642,11.012333,11.018267,20.700539,0.441786,7.5,53.78,53.75,18.04,18.21,18.21,101.39,79.8,79.5,0.3,320,4.126,09:50:00,4/21/25,-0.22,1,0,0,-0.002,0,0.003,0.001,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.487437,2.525773,1.061528,0.75694,0.360448,0.003027,0.10551,0.387367,30.143738,0.000133,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
27,09:53:58,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,014,Top,0.005301,1.896291,0.005287,0.056057,1.119714,1.11659,2.17711,1.057397,11.0151,11.045918,21.477083,0.441786,7.5,54.1,53.95,17.99,18.79,18.79,101.37,79.5,79.6,-0.2,503,4.125,09:50:00,4/21/25,-0.22,1,-0.001,-0.001,-9999,0,0.001,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.487723,2.526247,1.059616,0.757166,0.36127,0.010179,0.111788,0.548478,30.217409,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
28,09:54:21,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,014,Bottom,0.007357,1.913284,0.007329,0.072454,1.11987,1.115879,2.105957,0.986086,11.009421,11.048799,20.777664,0.441786,7.5,54.09,53.9,17.99,18.26,18.26,101.36,80.4,79.2,1.5,311,4.125,09:50:00,4/21/25,-0.22,1,0,-0.001,-9999,0,0.004,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.487646,2.526227,1.065808,0.756274,0.361182,0.004204,0.113809,0.379575,30.237793,0.000133,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
29,09:54:43,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,015,Top,0.003646,1.899035,0.003639,0.034753,1.111052,1.109119,2.063915,0.952863,10.943214,10.962287,20.363783,0.441786,7.5,53.66,53.56,18,17.94,17.94,101.35,79.6,79.8,-0.2,357,4.124,09:50:00,4/21/25,-0.22,1,0,0,-9999,0.001,0.003,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.487184,2.525603,1.060611,0.757583,0.361159,0.00063,0.115639,0.419991,30.247093,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
30,09:54:58,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,015,Bottom,0.005383,1.896659,0.005368,0.054692,1.115932,1.112885,2.132039,1.016107,10.980203,11.010265,21.035616,0.441786,7.5,53.89,53.74,18,18.46,18.46,101.35,79.5,79.7,-0.3,291,4.124,09:50:00,4/21/25,-0.22,1,0,-0.001,-0.003,0.002,0,0.004,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.487434,2.525941,1.059749,0.757416,0.361151,0.00636,0.116959,0.362751,30.259609,0.000134,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
31,09:55:13,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,016,Top,0.007198,1.893735,0.007171,0.077359,1.122617,1.1183,2.197984,1.075367,11.034826,11.077429,21.688618,0.441786,7.5,54.18,53.97,18,18.95,18.95,101.34,79.3,79.7,-0.5,826,4.124,09:50:00,4/21/25,-0.22,1,-0.001,0,-0.003,-0.003,-0.001,0,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.487754,2.526361,1.05869,0.757366,0.361022,0.011695,0.118176,0.831176,30.262112,0.000129,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
32,09:55:32,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,016,Bottom,0.007994,1.901423,0.00796,0.084837,1.121163,1.116453,2.183582,1.062419,11.016713,11.063192,21.546721,0.441786,7.5,54.08,53.86,18.01,18.84,18.84,101.34,79.7,79.9,-0.2,875,4.123,09:50:00,4/21/25,-0.22,1,0,0,-0.002,0.001,-0.001,0.002,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.487589,2.526217,1.061479,0.757807,0.360902,0.010424,0.119764,0.874428,30.269264,0.000137,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
33,09:56:07,4/21/25,Petal_2025_low,glb and ks,,Pt. Conception,017,Top,0.004127,1.898947,0.004118,0.040815,1.130526,1.128256,2.118957,0.988431,11.13222,11.154617,20.907217,0.441786,7.5,54.55,54.44,18.01,18.36,18.36,101.35,79.6,79.9,-0.4,147,4.123,09:50:00,4/21/25,-0.22,1,0,-0.001,-0.002,-0.001,0.003,0.002,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.488404,2.526893,1.060579,0.757891,0.360972,0.005129,0.122727,0.23606,30.283928,0.000133,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
