SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,11:37:38,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,5,Top  ,0.12325126,1.89768888,0.115734524,2.443885116,1.530562,1.395416,3.615052003,2.084490003,13.775965,15.110173,35.69011751,0.4417875,7.500000,43.83,39.96,26.58,27.17,27.17,101.29,79.7,79.9,-0.2,1511,4.018,11:30:43,2025-04-17,3.56,0,-0.000,-0.000,-9999.000,0.004,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.466051,2.503654,1.061379,0.757762,0.256098,0.007047,0.130055,1.431604,34.485340,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
10,11:37:49,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,5,Bottom,0.136843955,1.89768888,0.127639744,2.584578718,1.548102,1.405192,3.54774874,1.99964674,13.871726,15.282497,35.02219882,0.4417875,7.500000,44.33,40.24,26.58,26.85,26.85,101.30,79.7,79.6,0.2,743,4.014,11:30:43,2025-04-17,3.56,0,-0.000,0.000,-9999.000,-0.003,-0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.466450,2.504400,1.061096,0.757116,0.256088,0.003233,0.130896,0.758959,34.479977,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
11,11:43:20,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,6,Top  ,-6.32558E-05,1.89768888,-6.32579E-05,-0.001570035,1.430878,1.430965,3.879722408,2.448844408,14.123501,14.122643,38.29177268,0.4417875,7.500000,39.84,39.85,27.06,28.38,28.38,101.32,79.7,79.3,0.4,1265,4.013,11:43:11,2025-04-17,-0.22,1,-0.001,-0.000,0.006,0.003,0.000,0.001,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.465786,2.503243,1.060854,0.756609,0.251282,0.015912,0.154912,1.215779,34.580826,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
12,11:43:32,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,6,Bottom,0.007019683,1.89768888,0.006993812,0.164871212,1.457094,1.447967,3.783792428,2.326698428,14.290713,14.380789,37.34497067,0.4417875,7.500000,40.50,40.24,27.09,27.95,27.95,101.32,79.7,79.5,0.2,903,4.009,11:43:11,2025-04-17,-0.22,1,-0.000,-0.000,0.002,-0.003,-0.002,-0.003,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.466352,2.504212,1.061079,0.757056,0.250965,0.010343,0.155767,0.898523,34.577965,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
13,11:50:15,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,7,Top  ,0.001252564,1.9032,0.00125174,0.035429014,1.471414,1.469460,4.258003217,2.786589217,14.502447,14.521728,42.02529824,0.4417875,7.500000,38.15,38.10,28.28,29.99,29.99,101.32,80.0,79.6,0.5,1434,4.009,11:43:11,2025-04-17,-0.22,1,-0.000,0.000,0.002,0.001,-0.001,-0.002,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.463035,2.500464,1.062890,0.757172,0.239418,0.020822,0.179169,1.364076,34.620522,0.000140,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
14,11:50:28,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,7,Bottom,0.006645786,1.90136432,0.006622638,0.167156479,1.453842,1.444611,3.943322797,2.489480797,14.256573,14.347672,38.91564982,0.4417875,7.500000,37.63,37.39,28.31,28.66,28.66,101.33,79.9,79.6,0.3,1641,4.006,11:43:11,2025-04-17,-0.22,1,0.000,0.000,-9999.000,-0.004,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.462002,2.499674,1.062434,0.757249,0.239129,0.004132,0.179921,1.546075,34.627678,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
15,11:54:29,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,8,Top  ,0.002457061,1.9032,0.002453893,0.056472658,1.416968,1.413853,3.689938484,2.272970484,13.954397,13.985147,36.41865855,0.4417875,7.500000,35.83,35.75,28.71,27.52,27.52,101.32,80.0,79.4,0.7,804,4.005,11:54:20,2025-04-17,-0.22,1,-0.000,-0.000,0.002,-0.005,-0.004,-0.011,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.459538,2.496866,1.062981,0.756739,0.235339,-0.014523,0.194248,0.811769,34.585835,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
16,11:54:41,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,8,Bottom,0.008423088,1.90136432,0.008385938,0.189958614,1.415987,1.405495,3.653397668,2.237410668,13.872694,13.976259,36.06157011,0.4417875,7.500000,35.83,35.56,28.70,27.35,27.35,101.31,79.9,79.4,0.6,541,4.001,11:54:20,2025-04-17,-0.22,1,0.000,0.000,-9999.000,-0.001,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.459269,2.496870,1.062426,0.756752,0.235455,-0.016431,0.194827,0.581701,34.536125,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
17,12:01:01,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,9,Top  ,0.003076817,1.89952728,0.003071841,0.089147269,1.430068,1.425138,4.287442842,2.857374842,14.065224,14.113881,42.31585908,0.4417875,7.500000,35.88,35.76,28.84,30.11,30.11,101.32,79.8,79.5,0.4,1821,4.001,11:54:20,2025-04-17,-0.22,1,0.000,0.000,-9999.000,-0.001,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.459528,2.496923,1.061799,0.756908,0.234112,0.015346,0.217697,1.703542,34.803272,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
18,12:01:10,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,9,Bottom,0.007902559,1.89952728,0.007869818,0.202296986,1.428860,1.417672,3.963957963,2.535097963,13.991402,14.101818,39.123154,0.4417875,7.500000,35.85,35.57,28.84,28.75,28.75,101.32,79.8,79.4,0.6,865,3.998,11:54:20,2025-04-17,-0.22,1,0.001,0.001,-9999.000,-0.001,0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.459252,2.496874,1.062078,0.756714,0.234102,-0.001323,0.218145,0.865395,34.816505,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
19,12:03:26,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,10,Top  ,0.002195091,1.89768888,0.002192555,0.056474697,1.416481,1.413353,3.957069136,2.540588136,13.949849,13.980716,39.0551632,0.4417875,7.500000,35.49,35.41,28.87,28.72,28.72,101.32,79.7,79.5,0.2,523,3.998,11:54:20,2025-04-17,-0.22,1,-0.000,0.000,-9999.000,-0.001,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.459016,2.496323,1.061368,0.757048,0.233876,-0.001992,0.225654,0.565337,34.944893,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
20,12:03:36,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,10,Bottom,0.004690619,1.89768888,0.004679053,0.117512895,1.410622,1.404114,3.888753033,2.478131033,13.858796,13.923028,38.38090241,0.4417875,7.500000,35.33,35.17,28.87,28.42,28.42,101.32,79.7,79.7,0.0,603,3.996,11:54:20,2025-04-17,-0.22,1,-0.001,-0.000,-9999.000,-0.003,0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.458667,2.496089,1.061405,0.757436,0.233842,-0.005711,0.226120,0.636068,34.933449,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
21,12:07:13,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,NA,NA,-0.000271028,1.89952728,-0.000271067,-0.008744939,1.409556,1.410040,4.581297215,3.171741215,13.918039,13.913265,45.22058252,0.4417875,7.500000,34.46,34.47,29.29,31.27,31.27,101.31,79.8,71.9,10.0,1302,3.996,12:06:59,2025-04-17,-0.22,1,-0.000,0.000,-9999.000,0.003,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.457570,2.494691,1.062047,0.741055,0.229998,0.024168,0.236921,1.248570,35.217403,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
22,12:07:39,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,11,Top  ,0.003108809,1.89584912,0.003103719,0.099552126,1.409011,1.403491,4.56308008,3.15406908,13.852028,13.906512,45.03632136,0.4417875,7.500000,34.39,34.25,29.32,31.20,31.2,101.32,79.6,78.7,1.1,970,3.995,12:06:59,2025-04-17,-0.22,1,0.000,0.001,-9999.000,0.003,0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.457240,2.494571,1.060643,0.755388,0.229715,0.022986,0.238160,0.957579,35.227776,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
23,12:08:00,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,11,Bottom,0.012252883,1.894008,0.012174125,0.363681924,1.411091,1.390900,4.351837858,2.940746858,13.728367,13.927653,42.95141983,0.4417875,7.500000,34.47,33.98,29.31,30.37,30.37,101.32,79.5,79.6,-0.1,1345,3.993,12:06:59,2025-04-17,-0.22,1,-0.000,0.000,-9999.000,-0.001,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.456839,2.494701,1.059954,0.757202,0.229864,0.012884,0.239101,1.286257,35.207390,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
24,12:11:45,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,12,Top  ,0.001499532,1.89952728,0.001498349,0.044693821,1.397666,1.395194,4.334418378,2.936752378,13.770140,13.794542,42.77949446,0.4417875,7.500000,34.06,34.00,29.35,30.30,30.3,101.32,79.8,79.6,0.2,1390,3.992,12:06:59,2025-04-17,-0.22,1,0.000,-0.000,-9999.000,0.000,0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.456867,2.494071,1.061829,0.757201,0.229492,0.011459,0.250225,1.325345,35.331490,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
25,12:12:05,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,12,Bottom,0.006919561,1.89768888,0.006894422,0.201132872,1.399907,1.388768,4.272700933,2.872793933,13.708040,13.817990,42.17452308,0.4417875,7.500000,34.12,33.85,29.34,30.05,30.05,101.31,79.7,79.5,0.2,1264,3.990,12:06:59,2025-04-17,-0.22,1,0.000,0.000,-9999.000,-0.002,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.456650,2.494167,1.060921,0.756958,0.229528,0.008413,0.251018,1.215477,35.330055,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
26,12:14:54,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,14,Top  ,0.00224609,1.89768888,0.002243435,0.062052745,1.359912,1.356474,4.087397028,2.727485028,13.387321,13.421256,40.33748177,0.4417875,7.500000,33.42,33.34,29.20,29.28,29.28,101.33,79.7,79.5,0.2,563,3.990,12:06:59,2025-04-17,-0.22,1,0.000,0.000,-9999.000,-0.002,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.455921,2.493125,1.061077,0.757056,0.230828,0.000763,0.258668,0.601167,35.331131,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
27,12:15:06,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,14,Bottom,0.007951998,1.89584912,0.007918783,0.187567062,1.358295,1.347888,3.69858253,2.34028753,13.302355,13.405061,36.50037037,0.4417875,7.500000,33.44,33.18,29.17,27.56,27.56,101.33,79.6,79.6,-0.0,533,3.989,12:06:59,2025-04-17,-0.22,1,0.000,0.000,-9999.000,-0.001,-0.006,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.455698,2.493156,1.060400,0.757150,0.231095,-0.019642,0.259140,0.574844,35.290718,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
28,12:17:32,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,15,Top  ,0.00208871,1.89952728,0.002086415,0.059270553,1.356424,1.353144,4.15634728,2.79992328,13.354589,13.386963,41.02198263,0.4417875,7.500000,33.89,33.81,28.92,29.57,29.57,101.32,79.8,79.5,0.4,925,3.988,12:17:23,2025-04-17,-0.19,1,0.000,-0.000,-9999.000,-0.003,0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.456656,2.493845,1.061793,0.756942,0.233419,0.007704,0.265049,0.918287,35.334351,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
29,12:17:46,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,15,Bottom,0.007169586,1.89952728,0.007142627,0.193489212,1.351952,1.341243,4.024100577,2.672148577,13.236383,13.342073,39.7128252,0.4417875,7.500000,33.80,33.54,28.90,29.01,29.01,101.33,79.8,79.2,0.7,954,3.986,12:17:23,2025-04-17,-0.19,1,0.001,0.001,-9999.000,0.001,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.456263,2.493720,1.061662,0.756413,0.233553,0.001117,0.265560,0.943640,35.323620,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
30,12:20:28,2025-04-17,Petal_2025_low,glb and ks,,CojoHQ,13,Top  ,0.00316497,1.89952728,0.003159705,0.094094016,1.342172,1.336965,4.275154846,2.932982846,13.197810,13.249212,42.20291062,0.4417875,7.500000,33.92,33.78,28.72,30.06,30.06,101.30,79.8,79.7,0.2,1151,3.986,12:17:23,2025-04-17,-0.19,1,0.000,0.000,-9999.000,-0.001,0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.456661,2.493925,1.061843,0.757327,0.235244,0.016217,0.273129,1.116326,35.457729,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
